compound_id	notebook_ref	source	regno	status	comment	mismatch_category	notes	registered_smiles	supplier_smiles
CBK621402	DT9051904	chem_reg	3943592	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(CCC(=O)NCC23CCCC2=NC(=O)CC3)cc1	COc1ccc(CCC(=O)NCC23CCC=C2NC(=O)CC3)cc1
CBK621593	DT9044096	chem_reg	3943783	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)C1CN(Cc2ccccc2)C[C@@H]1NC(O)c1ccc(=O)[nH]n1	CNC(=O)C1CN(Cc2ccccc2)C[C@@H]1NC(=O)C1=NNC(=O)CC1
CBK621706	DT9044209	chem_reg	3943896	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCCC(CCc3noc(-c4ccncc4)n3)C2)n[nH]1	O=C1CCC(C(=O)N2CCCC(CCc3noc(-c4ccncc4)n3)C2)=NN1
CBK621830	DT9057729	chem_reg	3959411	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(Nc1ccc(N2CCN(C3CCCCC3)C2=O)nc1)c1ccc(N2CCCC2=O)cc1	O=C(Nc1ccc(N2CCN(c3ccccc3)C2=O)nc1)c1ccc(N2CCCC2=O)cc1
CBK621935	DT9044443	chem_reg	3944130	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1cccc2c1C(c1ccccc1)N=C1NONC1N2	Oc1cccc2c1C(c1ccccc1)NC1NON=C1N2
CBK621936	DT9050802	chem_reg	3946487	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1c2cc3c(=O)n(-c4ccncc4)ccc3nc2ccn1Cc1ccco1	O=c1c2cc3c(=O)n(-c4ccncc4)ccc3nc2ccn1CC1CCCO1
CBK621978	DT9066053	chem_reg	3960743	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(c1ccco1)N1CCN(c2cccc(C(F)(F)F)c2)CC1	O=C(C1CCCO1)N1CCN(c2cccc(C(F)(F)F)c2)CC1
CBK622016	DT9044540	chem_reg	3944227	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)NCCc2c[nH]c3ccc(Cl)cc23)nn1C1CCS(=O)(=O)C1	O=C(NCCc1c[nH]c2ccc(Cl)cc12)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK622291	DT9096904	chem_reg	3994695	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(NC(=O)CCC2CCCCC2)cc1S(=O)(=O)N1CCOCC1	Cc1ccc(NC(=O)CCc2ccccc2)cc1S(=O)(=O)N1CCOCC1
CBK622304	DT9044872	chem_reg	3944559	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(CN=CC2CC(Cc3cc(OC)c4c(c3OC)OCO4)ON2)cc1	COc1ccc(CNCC2=NOC(Cc3cc(OC)c4c(c3OC)OCO4)C2)cc1
CBK623678	DT9050294	chem_reg	3945979	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1[nH]c(C(O)NCCCc2ccccc2)cn2cccc12	O=C1NC(C(=O)NCCCc2ccccc2)Cn2cccc21
CBK623695	DT9058906	chem_reg	3956591	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(-c2nncn2-c2ccccc2)c2c1CCN(C(=O)C1CCOC1)C2	Cn1nc(-c2nncn2-c2ccccc2)c2c1CCN(C(=O)c1ccoc1)C2
CBK623696	DT9050312	chem_reg	3945997	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(CNC(=O)NCC23CCCCC2=NC(=O)CC3)cc1	Cc1ccc(CNC(=O)NCC23CCCC=C2NC(=O)CC3)cc1
CBK623973	DT9050589	chem_reg	3946274	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCC1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(O)c2ccc(=O)[nH]n2)C1	COCCC1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)C2=NNC(=O)CC2)C1
CBK624204	DT9050823	chem_reg	3946508	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1cccc2c1C(c1ccc(F)cc1)N=C1NONC1N2	Oc1cccc2c1C(c1ccc(F)cc1)NC1NON=C1N2
CBK624282	DT9050905	chem_reg	3946590	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)NCCn2ccc3cc(F)ccc32)nn1C1CCS(=O)(=O)C1	O=C(NCCn1ccc2cc(F)ccc21)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK625116	DT9045899	chem_reg	3947583	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(CCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O)C1CCCCC1	CN(CCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCOCC3)cc2c1=O)c1ccccc1
CBK625861	DT9046767	chem_reg	3948450	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCS(=O)(=O)N1CCc2cc(C(=O)NCc3ccco3)ccc21	CCS(=O)(=O)N1CCc2cc(C(=O)NCC3CCCO3)ccc21
CBK626254	DT9047171	chem_reg	3948853	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN1C(=O)COc2ccc(-c3csc(NC(=O)C4CCCO4)n3)cc21	CN1C(=O)COc2ccc(-c3csc(NC(=O)c4ccco4)n3)cc21
CBK626963	DT9047926	chem_reg	3949608	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(Cn1cnc2c(oc3ccccc32)c1=O)Nc1ccccc1	O=C(Cn1cnc2c(oc3ccccc32)c1=O)NC1CCCCC1
CBK627957	DT9048976	chem_reg	3950657	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1COc2cc(S(=O)(=O)N3CCN(C(=O)C4CCCCC4)CC3)c(Cl)cc2N1	O=C1COc2cc(S(=O)(=O)N3CCN(C(=O)c4ccccc4)CC3)c(Cl)cc2N1
CBK628105	DT9060113	chem_reg	3950803	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCn1cc(C(=O)NC2CCCCC2)c2nn(-c3ccccc3)c(=O)c-2c1	CCn1cc(C(=O)Nc2ccccc2)c2nn(-c3ccccc3)c(=O)c-2c1
CBK628146	DT9060156	chem_reg	3950846	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCn1cc(C(=O)NC2CCCCC2)c2nn(-c3ccccc3)c(=O)c-2c1	COCCn1cc(C(=O)Nc2ccccc2)c2nn(-c3ccccc3)c(=O)c-2c1
CBK628186	DT9060195	chem_reg	3950885	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC1Oc2ccc(S(=O)(=O)N3CCC(C(=O)NC4CCCCC4)CC3)cc2NC1=O	CCC1Oc2ccc(S(=O)(=O)N3CCC(C(=O)Nc4ccccc4)CC3)cc2NC1=O
CBK628264	DT9060291	chem_reg	3950981	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(Cn2c(=O)c(N3CCN(C(=O)NCc4ccco4)CC3)nc3cccnc32)cc1	Cc1ccc(Cn2c(=O)c(N3CCN(C(=O)NCC4CCCO4)CC3)nc3cccnc32)cc1
CBK628945	DT9055012	chem_reg	3951701	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)NC1CCCCC1	O=C(CCS(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CC1)Nc1ccccc1
CBK628973	DT9055029	chem_reg	3951718	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCCCN1CCN(c2ccccc2)CC1)C1CCN(c2nc3cccnc3s2)CC1	O=C(NCCCN1CCN(C2CCCCC2)CC1)C1CCN(c2nc3cccnc3s2)CC1
CBK629249	DT9056126	chem_reg	3952814	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(NC(=O)CN2C(=O)CCc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1OC	COc1ccc(NC(=O)Cn2c(=O)ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1OC
CBK630063	DT9056159	chem_reg	3952847	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)N1CCCc2cc(S(=O)(=O)N3CCC(C(=O)NC4CCCCC4)CC3)ccc21	CC(=O)N1CCCc2cc(S(=O)(=O)N3CCC(C(=O)Nc4ccccc4)CC3)ccc21
CBK630641	DT9063888	chem_reg	3960569	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(CC1NC(=O)c2ccccc2NC1=O)NC1CCCCC1	O=C(CC1NC(=O)c2ccccc2NC1=O)Nc1ccccc1
CBK631069	DT9059265	chem_reg	3953952	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cccc(NC(=O)Cn2nc3n(CC4CCCO4)c(=O)c4sccc4n3c2=O)c1	COc1cccc(NC(=O)Cn2nc3n(Cc4ccco4)c(=O)c4sccc4n3c2=O)c1
CBK631356	DT9059562	chem_reg	3954249	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)n1c(=O)oc2cc(S(=O)(=O)N3CCC(CC(=O)NC4CCCCC4)CC3)ccc21	CC(C)n1c(=O)oc2cc(S(=O)(=O)N3CCC(CC(=O)Nc4ccccc4)CC3)ccc21
CBK631381	EE5519044	chem_reg	4029826	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCC(=O)N1CCCc2ccccc21)c1ccccc1	O=C(NCC(=O)N1CCCc2ccccc21)C1CCCCC1
CBK631467	DT9059686	chem_reg	3954373	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)C1CCN(c2nc3ncn(CC(=O)Nc4ccccc4)c(=O)c3s2)CC1	CNC(=O)C1CCN(c2nc3ncn(CC(=O)NC4CCCCC4)c(=O)c3s2)CC1
CBK632096	DT9065330	chem_reg	3955016	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NC1CCCCC1)NC1CCN(C(=O)N2C[C@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1	O=C(Nc1ccccc1)NC1CCN(C(=O)N2C[C@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1
CBK633014	DT9058245	chem_reg	3955930	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1noc(-c2cccc(OC3CN(C(=O)NC4CCCCC4)C3)c2)n1	Cc1noc(-c2cccc(OC3CN(C(=O)Nc4ccccc4)C3)c2)n1
CBK633548	DT9058785	chem_reg	3956470	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)c1noc(-c2cccn3c(CNC(=O)C4CCCCC4)nnc23)n1	CC(C)c1noc(-c2cccn3c(CNC(=O)c4ccccc4)nnc23)n1
CBK633675	DT9058908	chem_reg	3956593	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1CCC2(CNC(=O)c3ccc(Cn4ccnc4)o3)CCCCC2=N1	O=C1CCC2(CNC(=O)c3ccc(Cn4ccnc4)o3)CCCC=C2N1
CBK633676	DT9058909	chem_reg	3956594	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1noc(C)c1CC(=O)NCC12CCCCC1=NC(=O)CC2	Cc1noc(C)c1CC(=O)NCC12CCCC=C1NC(=O)CC2
CBK633677	DT9058910	chem_reg	3956595	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1CCC2(CNC(=O)COc3ccc(F)cc3)CCCCC2=N1	O=C(COc1ccc(F)cc1)NCC12CCCC=C1NC(=O)CC2
CBK633678	DT9058911	chem_reg	3956596	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cccc(CC(=O)NCC23CCCCC2=NC(=O)CC3)c1	COc1cccc(CC(=O)NCC23CCCC=C2NC(=O)CC3)c1
CBK633679	DT9058912	chem_reg	3956597	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C1CCC2(CNC(=O)c3ccccn3)CCCCC2=N1	O=C1CCC2(CNC(=O)c3ccccn3)CCCC=C2N1
CBK633734	DT9058968	chem_reg	3956653	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCc1ccccc1)C1CCN(c2cnn(CC3CC3)c(=O)c2)C1	O=C(NCC1CCCCC1)C1CCN(c2cnn(CC3CC3)c(=O)c2)C1
CBK633773	DT9061036	chem_reg	3956720	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NC1CCCCC1)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)C1	O=C(Nc1ccccc1)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)C1
CBK633794	DT9061032	chem_reg	3956716	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCc1ccccc1)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)C1	O=C(NCC1CCCCC1)C1CCN(c2cnn(Cc3ccccc3)c(=O)c2)C1
CBK633993	DT9061263	chem_reg	3956947	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(Cc1cccnc1)N1CC[C@@H](n2c(=O)n(Cc3ccccc3)c3cccnc32)C1	O=C(Cc1cccnc1)N1CC[C@@H](n2c(=O)n(CC3CCCCC3)c3cccnc32)C1
CBK634396	DT9061635	chem_reg	3957319	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COC1C(=O)N(c2cccc(F)c2)C12CCN(C(=O)NC1CCCCC1)CC2	COC1C(=O)N(c2cccc(F)c2)C12CCN(C(=O)Nc1ccccc1)CC2
CBK634666	DT9061909	chem_reg	3957593	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)C1C[C@H](Oc2ccccc2)CN1C1CCN(C(=O)CC2CCCCC2)CC1	CNC(=O)C1C[C@H](Oc2ccccc2)CN1C1CCN(C(=O)Cc2ccccc2)CC1
CBK635070	DT9054311	chem_reg	3957994	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)C1CN(C(O)c2ccc(=O)[nH]n2)CC12CCN(c1ccc(C#N)c(C(F)(F)F)c1)CC2	CNC(=O)C1CN(C(=O)C2=NNC(=O)CC2)CC12CCN(c1ccc(C#N)c(C(F)(F)F)c1)CC2
CBK636331	DT9057593	chem_reg	3959275	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCn1nc(CN2CCC(NC(=O)CCC3CCCCC3)CC2)c2c1CCOC2	CCn1nc(CN2CCC(NC(=O)CCc3ccccc3)CC2)c2c1CCOC2
CBK637494	DT9063818	chem_reg	3960499	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	COc1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK638145	DT9074407	chem_reg	3961212	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCN(C(C)c1ccccc1Br)C(O)c1ccc(=O)n(C)n1	CCCN(C(=O)C1=NN(C)C(=O)CC1)C(C)c1ccccc1Br
CBK639118	DT9076404	chem_reg	3962208	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C2NC(=O)Nc3cn(CCC(C)C)c(O)c32)cc1	COc1ccc(C2NC(=O)N=C3CN(CCC(C)C)C(=O)C32)cc1
CBK639119	DT9076405	chem_reg	3962209	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)CCn1cc2c(c1O)C(c1ccc(Br)cc1)NC(=O)N2	CC(C)CCN1CC2=NC(=O)NC(c3ccc(Br)cc3)C2C1=O
CBK639120	DT9076406	chem_reg	3962210	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCCn1cc2c(c1O)C(c1ccc(O)cc1)NC(=O)N2	COCCCN1CC2=NC(=O)NC(c3ccc(O)cc3)C2C1=O
CBK639185	DT9076482	chem_reg	3962286	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccccc2I)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccccc1I)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK639526	DT9076844	chem_reg	3962648	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCN(c1nc2ccccc2s1)C(O)c1ccc(=O)n(Cc2ccccc2)n1	COCCN(C(=O)C1=NN(Cc2ccccc2)C(=O)CC1)c1nc2ccccc2s1
CBK639757	DT9067076	chem_reg	3962879	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccc(SC(F)F)cc2)n[nH]1	O=C1CCC(C(=O)Nc2ccc(SC(F)F)cc2)=NN1
CBK639763	DT9067083	chem_reg	3962886	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CCC(C)C)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CCC(C)C)C(=O)C32)cc1
CBK639764	DT9067084	chem_reg	3962887	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)CCn1cc2c(c1O)C(c1ccc(Cl)cc1)NC(=O)N2	CC(C)CCN1CC2=NC(=O)NC(c3ccc(Cl)cc3)C2C1=O
CBK639924	DT9067252	chem_reg	3963055	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(C)n1)c1ccc(S(C)(=O)=O)cc1	CC(NC(=O)C1=NN(C)C(=O)CC1)c1ccc(S(C)(=O)=O)cc1
CBK640224	DT9067563	chem_reg	3963366	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccc(F)c(Cl)c2)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccc(F)c(Cl)c1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK640239	DT9067578	chem_reg	3963381	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(NCC(F)(F)F)c1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	O=C(Nc1ccccc1C(=O)NCC(F)(F)F)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK640337	DT9067677	chem_reg	3963480	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)NCC#Cc2ccccc2)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)NCC#Cc2ccccc2)NN(c2ccccc2)C1=O
CBK641236	DT9070586	chem_reg	3964388	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)Oc1ccccc1C(C)NC(O)c1ccc(=O)n(C)n1	CC(C)Oc1ccccc1C(C)NC(=O)C1=NN(C)C(=O)CC1
CBK641425	DT9070777	chem_reg	3964579	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccc(Cl)cc2)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccc(Cl)cc1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK641512	DT9070865	chem_reg	3964667	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1c(NC(O)c2ncc(F)cc2F)coc2ccccc12	O=C(NC1COc2ccccc2C1=O)c1ncc(F)cc1F
CBK641969	DT9078859	chem_reg	3981654	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		N#Cc1nc(C2CC2)oc1N1CCN(C(=O)NCc2ccoc2)CC1	N#Cc1nc(C2CC2)oc1N1CCN(C(=O)NCC2CCOC2)CC1
CBK642028	DT9073384	chem_reg	3965185	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(C)n(-c2ccc(CNC(O)c3ccc(=O)n(C4CCS(=O)(=O)C4)n3)cn2)n1	Cc1cc(C)n(-c2ccc(CNC(=O)C3=NN(C4CCS(=O)(=O)C4)C(=O)CC3)cn2)n1
CBK642702	DT9069077	chem_reg	3965877	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)N2CC(OCc3cccc4ccccc34)C2)[nH]1	O=C1CCC(C(=O)N2CC(OCc3cccc4ccccc34)C2)N1
CBK642819	DT9069194	chem_reg	3965994	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1ncc(CNC(O)c2ccc(=O)n(-c3ccc(F)cc3)n2)n1	Cn1ncc(CNC(=O)C2=NN(c3ccc(F)cc3)C(=O)CC2)n1
CBK643308	DT9069693	chem_reg	3966493	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2cc(Cl)ccc2Cl)nn1C1CCS(=O)(=O)C1	O=C(Nc1cc(Cl)ccc1Cl)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK643323	DT9069710	chem_reg	3966510	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(NC(O)c2ccc(=O)n(C3CCS(=O)(=O)C3)n2)c(Cl)c1	Cc1ccc(NC(=O)C2=NN(C3CCS(=O)(=O)C3)C(=O)CC2)c(Cl)c1
CBK643324	DT9069711	chem_reg	3966511	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2cccc(F)c2)nn1C1CCS(=O)(=O)C1	O=C(Nc1cccc(F)c1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK643375	DT9069762	chem_reg	3966562	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		NC(=O)c1cc(C(O)Nc2cccc(N3CCCNC3=O)c2)nn1-c1ccc(F)cc1	NC(=O)C1CC(C(=O)Nc2cccc(N3CCCNC3=O)c2)=NN1c1ccc(F)cc1
CBK643540	DT9069927	chem_reg	3966727	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(CNC(O)c1ccc(=O)n(C)n1)c1ccccc1	CC(CNC(=O)C1=NN(C)C(=O)CC1)c1ccccc1
CBK643544	DT9069931	chem_reg	3966731	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCC2CCN(C3CC3)C2)ccc1=O	CN1N=C(C(=O)NCC2CCN(C3CC3)C2)CCC1=O
CBK643566	DT9069953	chem_reg	3966753	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)NC2CCS(=O)(=O)C2)[nH]c2cccc(O)c12	Cc1c(C(=O)NC2CCS(=O)(=O)C2)[nH]c2c1C(=O)CCC2
CBK643610	DT9069998	chem_reg	3966798	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccccc1C(C)NC(O)c1ccc(=O)n(C)n1	COc1ccccc1C(C)NC(=O)C1=NN(C)C(=O)CC1
CBK643689	DT9068079	chem_reg	3966878	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1(C)CC(=O)N=CC(c2ccccc2)C1	CC1(C)CC(=O)NC=C(c2ccccc2)C1
CBK643697	DT9068087	chem_reg	3966886	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CSc1cccc(NC(O)c2ccc(=O)n(-c3ccccc3)n2)c1	CSc1cccc(NC(=O)C2=NN(c3ccccc3)C(=O)CC2)c1
CBK644000	DT9068395	chem_reg	3967194	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)n1nc(C(O)NC2CCc3nccn3C2)ccc1=O	CC(C)N1N=C(C(=O)NC2CCc3nccn3C2)CCC1=O
CBK644211	DT9068607	chem_reg	3967406	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)c1cc(C(O)NCC2(O)CCCCCC2)nn1-c1ccccc1	CC(=O)C1CC(C(=O)NCC2(O)CCCCCC2)=NN1c1ccccc1
CBK644734	DT9072147	chem_reg	3967945	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)N2CCC2c2ccccc2)ccc1=O	CN1N=C(C(=O)N2CCC2c2ccccc2)CCC1=O
CBK645059	DT9072481	chem_reg	3968279	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		NC(=O)c1cc(C(O)N2CCCn3ncnc32)nn1-c1ccccc1	NC(=O)C1CC(C(=O)N2CCCn3ncnc32)=NN1c1ccccc1
CBK645123	DT9072547	chem_reg	3968345	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C2NC(=O)Nc3cn(CCCO)c(O)c32)cc1	Cc1ccc(C2NC(=O)N=C3CN(CCCO)C(=O)C32)cc1
CBK645358	DT9072785	chem_reg	3968583	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CCCOC(C)C)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CCCOC(C)C)C(=O)C32)cc1
CBK645359	DT9072786	chem_reg	3968584	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(Cl)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(Cl)cc3)C2C1=O
CBK645360	DT9072787	chem_reg	3968585	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(OCC)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(OCC)cc3)C2C1=O
CBK645361	DT9072788	chem_reg	3968586	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C2NC(=O)Nc3cn(CCC(C)C)c(O)c32)cc1OC	COc1ccc(C2NC(=O)N=C3CN(CCC(C)C)C(=O)C32)cc1OC
CBK645362	DT9072789	chem_reg	3968587	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C2NC(=O)Nc3cn(CCC(C)C)c(O)c32)cc1	Cc1ccc(C2NC(=O)N=C3CN(CCC(C)C)C(=O)C32)cc1
CBK645363	DT9072790	chem_reg	3968588	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCCn1cc2c(c1O)C(c1ccc(Br)cc1)NC(=O)N2	CCCCN1CC2=NC(=O)NC(c3ccc(Br)cc3)C2C1=O
CBK645650	DT9077100	chem_reg	3968897	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)NCc2ccc(-c3ccc4c(c3)CCO4)cc2)[nH]1	O=C1CCC(C(=O)NCc2ccc(-c3ccc4c(c3)CCO4)cc2)N1
